"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL442848";"";"None";"377.92";"1";"5.89";"8";"Cc1ccc(Cl)c(-c2ccc(CN3CCO[C@@H](c4ccccc4)C3)cc2)c1";"EC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"3.0"
"CHEMBL494995";"";"None";"354.45";"0";"4.80";"9";"N#Cc1ccccc1-c1ccc(CN2CCO[C@@H](c3ccccc3)C2)cc1";"EC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"3.0"
"CHEMBL493842";"";"None";"345.44";"1";"5.05";"11";"c1ccc(Oc2ccc(CN3CCO[C@@H](c4ccccc4)C3)cc2)cc1";"EC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"15000.0"
"CHEMBL494013";"";"None";"379.89";"1";"5.05";"15";"Clc1cccc(Nc2ccc(CN3CCO[C@@H](c4ccccc4)C3)cn2)c1";"EC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"200.0"
"CHEMBL494150";"";"None";"387.53";"1";"5.52";"19";"CC(C)c1ccc(Nc2ccc(CN3CCO[C@@H](c4ccccc4)C3)cn2)cc1";"EC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"20000.0"
"CHEMBL521678";"";"None";"375.47";"0";"4.41";"20";"COc1ccc(Nc2ccc(CN3CCO[C@@H](c4ccccc4)C3)cn2)cc1";"EC50";"'='";"65.0";"nM";"7.19";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"65.0"
"CHEMBL492372";"";"None";"388.52";"0";"4.46";"21";"CN(C)c1ccc(Nc2ccc(CN3CCO[C@@H](c4ccccc4)C3)cn2)cc1";"EC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"20000.0"
"CHEMBL494949";"";"None";"421.54";"1";"6.07";"22";"c1ccc(-c2ccc(Nc3ccc(CN4CCO[C@@H](c5ccccc5)C4)cn3)cc2)cc1";"EC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1029937";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP release";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153325";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"20000.0"
"CHEMBL467010";"";"None";"352.42";"0";"3.18";"3";"O=C(Nc1cnc2ccccc2c1)C1(S(=O)(=O)c2ccccc2)CC1";"EC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1022443";"Agonist activity at human CB2 receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"0.004"
"CHEMBL512591";"";"None";"422.43";"0";"4.44";"8";"CC(C)(C(=O)Nc1cnc2ccccc2c1)S(=O)(=O)c1ccc(C(F)(F)F)cc1";"EC50";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"16.61";"0.33";"2.58";"9.22";"0";"CHEMBL1021556";"Agonist activity at human CB2 receptor expressed in SF9 cells assessed as inhibition of CP-55940-stimulated GTP binding";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308860";"";"";"";"0.096"
"CHEMBL511404";"";"None";"438.33";"1";"5.44";"22";"CC(C)(C(=O)Nc1ccc(Cl)c(-c2ccco2)c1)S(=O)(=O)c1ccc(Cl)cc1";"EC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1021560";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as suppression of forskolin-stimulated cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"0.005"
"CHEMBL454813";"";"None";"351.86";"0";"3.21";"20";"CC(C)(C(=O)NCc1ccccc1)S(=O)(=O)c1ccc(Cl)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1021560";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as suppression of forskolin-stimulated cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";""
"CHEMBL466402";"";"None";"405.83";"0";"4.55";"15";"CC(C)(C(=O)Nc1ccc(C(F)(F)F)cc1)S(=O)(=O)c1ccc(Cl)cc1";"EC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1021560";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as suppression of forskolin-stimulated cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"0.057"
"CHEMBL540704";"";"None";"428.47";"1";"5.57";"1";"CCn1c2ccccc2c2cc(NC(=O)CCc3nc(-c4ccccc4F)no3)ccc21";"EC50";"'='";"111.0";"nM";"6.96";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1022443";"Agonist activity at human CB2 receptor";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"0.111"
"CHEMBL1644668";"";"None";"429.49";"1";"5.65";"13";"CC(C)n1cc(-c2cccc(C(F)(F)F)c2)nc1-c1cccc(CN2CCOCC2)c1";"EC50";"'='";"218.0";"nM";"6.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1648855";"Agonist activity at human cloned CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641542";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"218.0"
"CHEMBL1644681";"";"None";"399.46";"1";"5.99";"25";"CC1CCCN(Cc2cccc(-c3nc(-c4cccc(C(F)(F)F)c4)c[nH]3)c2)C1";"EC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1648855";"Agonist activity at human cloned CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641542";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"70.0"
"CHEMBL1644691";"";"None";"404.32";"1";"5.98";"40";"FC1CCN(Cc2cccc(-c3nc(-c4cccc(Cl)c4Cl)c[nH]3)c2)CC1";"EC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1648855";"Agonist activity at human cloned CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641542";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"5.0"
"CHEMBL255096";"";"None";"420.58";"0";"2.96";"30";"Cc1ccc(C(=O)N[C@H]2CC3CC[C@@]2(C)C3(C)C)cc1S(=O)(=O)N1CCOCC1";"EC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL929255";"Agonist activity at human cloned CB2 receptor by [35S]GTP-gamma-S binding assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145632";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"14.0"
"CHEMBL3582012";"";"None";"448.54";"0";"2.17";"6e";"CCC(CC)(NC(=O)c1ccc(N2CC(OC)C2)c(OCC2CC2)n1)C(=O)N1CC(F)C1";"EC50";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3584847";"Activity at human CB2 receptor expressed in CHO cells assessed as cAMP accumulation incubated for 30 mins by time-resolved FRET assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580634";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"0.0044"
"CHEMBL3582020";"";"None";"470.48";"0";"3.44";"10c";"CC(C)(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1nnc(-c2cccnc2)o1";"EC50";"'='";"396.1";"nM";"6.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3584847";"Activity at human CB2 receptor expressed in CHO cells assessed as cAMP accumulation incubated for 30 mins by time-resolved FRET assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580634";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"0.3961"
"CHEMBL3582022";"";"None";"469.49";"0";"4.04";"10e";"CC(C)(NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)c1nnc(-c2ccccc2)o1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3584847";"Activity at human CB2 receptor expressed in CHO cells assessed as cAMP accumulation incubated for 30 mins by time-resolved FRET assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580634";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";"";"10.0"
"CHEMBL244607";"";"None";"402.49";"1";"6.85";"15";"O=C(c1cccc2ccccc12)c1ccc(OCCc2ccccc2)c2ccccc12";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL895097";"Agonist activity at human CB2 receptor expressed in CHOK1 cells assessed as reversal of forskolin-evoked cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148711";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307512";"";"";"";""
"CHEMBL559612";"CP-55940";"None";"376.58";"1";"5.66";"CP-55940";"CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1";"EC50";"'='";"0.86";"nM";"9.07";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925389";"Agonist activity at human CB2 receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140512";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";"";"0.86"
"CHEMBL248385";"";"None";"414.47";"1";"5.46";"4-25";"Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cc(C(F)(F)F)ccc2F)n1CC1CC1";"EC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925389";"Agonist activity at human CB2 receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140512";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";"";"1.5"
"CHEMBL398666";"";"None";"396.48";"1";"5.33";"4-9";"Cc1c(C(C)(C)C)s/c(=N\C(=O)c2cccc(C(F)(F)F)c2)n1CC1CC1";"EC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL925389";"Agonist activity at human CB2 receptor expressed in CHO cells by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140512";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";"";"10.0"
"CHEMBL583654";"";"None";"398.59";"0";"4.20";"19b";"Cc1ccc(C(=O)NC2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1CCCN1CCOCC1";"EC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1041037";"Agonist activity at human CB2 receptor expressed in CHO cells by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155343";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"110.0"
"CHEMBL461921";"";"None";"377.49";"0";"4.42";"25";"CCOc1ccc(Cc2nc3cc(N(C)C(C)=O)ccc3n2CC2CC2)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL953974";"Agonist activity at cloned human CB2 receptor in Sf9 cells assessed as stimulation of [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157439";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308860";"";"";"";""
"CHEMBL518814";"";"None";"363.46";"0";"4.39";"24";"CCOc1ccc(Cc2nc3cc(NC(C)=O)ccc3n2CC2CC2)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL953974";"Agonist activity at cloned human CB2 receptor in Sf9 cells assessed as stimulation of [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157439";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308860";"";"";"";""
"CHEMBL469693";"";"None";"448.61";"0";"4.51";"9o";"CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCNCC2)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL953974";"Agonist activity at cloned human CB2 receptor in Sf9 cells assessed as stimulation of [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157439";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308860";"";"";"";""
"CHEMBL462329";"";"None";"406.53";"0";"4.55";"26d";"CCOc1ccc(Cc2nc3cc(N(C)C(=O)N(C)C)ccc3n2CC2CC2)cc1";"EC50";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL953974";"Agonist activity at cloned human CB2 receptor in Sf9 cells assessed as stimulation of [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157439";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308860";"";"";"";"36.0"
"CHEMBL454864";"";"None";"403.53";"0";"4.67";"20e";"CCOc1ccc(Cc2nc3cc(C(=O)N4CCCC4)ccc3n2CC2CC2)cc1";"EC50";"'='";"6.2";"nM";"8.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL953974";"Agonist activity at cloned human CB2 receptor in Sf9 cells assessed as stimulation of [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157439";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308860";"";"";"";"6.2"
"CHEMBL466822";"";"None";"342.80";"0";"2.83";"24";"Cc1cc(NC(=O)C(C)(C)S(=O)(=O)c2ccc(Cl)cc2)no1";"EC50";"'='";"3860.0";"nM";"5.41";"";"";"UO_0000065";"15.79";"0.34";"2.58";"6.06";"0";"CHEMBL1021556";"Agonist activity at human CB2 receptor expressed in SF9 cells assessed as inhibition of CP-55940-stimulated GTP binding";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308860";"";"";"";"3.86"
"CHEMBL466821";"";"None";"434.97";"0";"4.96";"23";"Cc1ccc(-c2cncc(NC(=O)C(C)(C)S(=O)(=O)c3ccc(Cl)cc3)c2)s1";"EC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"18.50";"0.39";"3.09";"10.57";"0";"CHEMBL1021556";"Agonist activity at human CB2 receptor expressed in SF9 cells assessed as inhibition of CP-55940-stimulated GTP binding";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308860";"";"";"";"0.009"
"CHEMBL511404";"";"None";"438.33";"1";"5.44";"22";"CC(C)(C(=O)Nc1ccc(Cl)c(-c2ccco2)c1)S(=O)(=O)c1ccc(Cl)cc1";"EC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.16";"0.41";"2.96";"10.99";"0";"CHEMBL1021556";"Agonist activity at human CB2 receptor expressed in SF9 cells assessed as inhibition of CP-55940-stimulated GTP binding";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308860";"";"";"";"0.004"
